airportID,displayAirportName,lat,lon,displayAirportCityName
14427,Nevada County Air Park,39.22416667,-121.0030556,"Grass Valley, CA"
14430,Atlanta Regional Falcon Field,33.35777778,-84.5725,"Peachtree City, GA"
14431,Window Rock Airport,35.65194444,-109.0675,"Window Rock, AZ"
14434,Healdsburg Municipal,38.65277778,-122.8986111,"Healdsburg, CA"
14435,San Marcos Regional,29.89277778,-97.86305556,"San Marcos, TX"
14441,Southbridge Municipal,42.10111111,-72.03888889,"Southbridge, MA"
14444,North Fork Valley,38.83138889,-107.6458333,"Paonia, CO"
14447,John H. Batten,42.76111111,-87.81388889,"Racine, WI"
14454,Riverside Municipal,33.95194444,-117.445,"Riverside, CA"
14457,Rapid City Regional,44.04527778,-103.0572222,"Rapid City, SD"
14461,Greely Helipad,40.31666667,-74.03305556,"Red Bank, NJ"
14464,Randy Field,57.51638889,-157.3877778,"Ugashik, AK"
14465,Dallas Executive,32.68083333,-96.86833333,"Dallas/Fort Worth, TX"
14466,Big Bear City Airport,34.26388889,-116.8561111,"Big Bear City, CA"
14467,Roseburg Regional,43.23944444,-123.3558333,"Roseburg, OR"
14468,Brooks Lodge Airport,58.55,-155.8,"Brooks Lodge, AK"
14469,Red Bluff Municipal,40.15027778,-122.2522222,"Red Bluff, CA"
14470,Fort Jefferson Airport,24.62861111,-82.87333333,"Fort Jefferson, FL"
14474,Ruby Airport,64.72722222,-155.47,"Ruby, AK"
14475,Ellsworth AFB,44.145,-103.1036111,"Rapid City, SD"
14477,Roche Harbor Airport,48.61222222,-123.1386111,"Roche Harbor, WA"
14482,Miller Field,43.89166667,-85.51666667,"Reed City, MI"
14485,Red Dog Airport,68.03222222,-162.8991667,"Red Dog, AK"
14487,Redding Municipal,40.50888889,-122.2933333,"Redding, CA"
14488,Reading Regional/Carl A Spaatz Field,40.37861111,-75.96527778,"Reading, PA"
14489,Roberts Field,44.25416667,-121.15,"Bend/Redmond, OR"
14490,Grand Forks AFB,47.96111111,-97.40111111,"Red River, ND"
14492,Raleigh-Durham International,35.87777778,-78.7875,"Raleigh/Durham, NC"
14493,Red Devil Airport,61.78805556,-157.3502778,"Red Devil, AK"
14495,Redlands Municipal,34.08527778,-117.1463889,"Redlands, CA"
14497,Mifflin County,40.6775,-77.62694444,"Reedsville, PA"
14498,Reese AFB,33.59638889,-102.0419444,"Lubbock, TX"
14500,Rehoboth Aircrafters,38.71944444,-75.12666667,"Rehoboth, DE"
14512,Chicago/Rockford International,42.19527778,-89.09722222,"Rockford, IL"
14520,Rhinelander/Oneida County,45.63083333,-89.46666667,"Rhinelander, WI"
14524,Richmond International,37.50527778,-77.31972222,"Richmond, VA"
14525,Richmond Municipal,39.75611111,-84.84277778,"Richmond, IN"
14526,Rice Lake Airport,45.47916667,-91.72277778,"Rice Lake, WI"
14527,Richfield Municipal,38.73416667,-112.1016667,"Richfield, UT"
14530,Garfield County Regional,39.52666667,-107.7280556,"Rifle, CO"
14532,Flabob,33.98888889,-117.41,"Riverside, CA"
14533,March ARB,33.88083333,-117.2594444,"Riverside, CA"
14534,Riverton Regional,43.06416667,-108.4597222,"Riverton/Lander, WY"
14539,Knox County Regional,44.06,-69.09916667,"Rockland, ME"
14541,Aransas County,28.08611111,-97.04361111,"Rockport, TX"
14542,Robert S Kerr,35.02166667,-94.62138889,"Poteau, OK"
14543,Rock Springs Sweetwater County,41.59416667,-109.0652778,"Rock Springs, WY"
14546,Rockwood Municipal,35.92222222,-84.68972222,"Rockwood, TN"
14547,Rolla Downtown,37.93555556,-91.81361111,"Rolla, MO"
14548,Richland Airport,46.30555556,-119.3041667,"Richland, WA"
14551,Bornite Upper,67.10166667,-156.9291667,"Bornite/Ruby Creek, AK"
14553,Griffiss International,43.23388889,-75.40694444,"Rome, NY"
14554,Richard B Russell Regional J H Towers Field,34.35083333,-85.15861111,"Rome, GA"
14557,Stafford Regional,38.39805556,-77.45555556,"Stafford, VA"
14559,Rampart Airport,65.50777778,-150.1408333,"Rampart, AK"
14564,Warren County Memorial,35.69861111,-85.84388889,"McMinnville, TN"
14565,Randolph AFB,29.52888889,-98.27805556,"San Antonio, TX"
14567,Rangely Airport,40.09388889,-108.7630556,"Rangely, CO"
14570,Reno/Tahoe International,39.49916667,-119.7680556,"Reno, NV"
14572,Renton Municipal,47.49305556,-122.2158333,"Renton, WA"
14574,Roanoke Blacksburg Regional Woodrum Field,37.32555556,-79.97555556,"Roanoke, VA"
14576,Greater Rochester International,43.11916667,-77.67194444,"Rochester, NY"
14577,Rogers Executive Carter Field,36.3725,-94.10694444,"Rogers, AR"
14579,Roosevelt Municipal,40.27833333,-110.0513889,"Roosevelt, UT"
14582,Benjamin Taisacan Manglona International,14.17444444,145.2411111,"Rota, TT"
14588,Roswell International Air Center,33.30166667,-104.5305556,"Roswell, NM"
14589,Roseau Municipal/Rudy Billberg Field,48.85611111,-95.69694444,"Roseau, MN"
14592,Roundup Airport,46.475,-108.5433333,"Roundup, MT"
14593,Lone Pine Airport,36.58861111,-118.0494444,"Lone Pine, CA"
14594,Big Southern Butte,43.4325,-113.0555556,"Atomic City, ID"
14595,Wheatland County at Harlowton,46.44861111,-109.8527778,"Harlowton, MT"
14596,William Robert Johnston Municipal,36.75861111,-120.3713889,"Mendota, CA"
14597,Prosser Airport,46.21333333,-119.7955556,"Prosser, WA"
14598,Lincolnton-Lincoln County Regional,35.48333333,-81.16111111,"Lincolnton, NC"
14599,Covington Municipal,35.58333333,-89.58722222,"Covington, TN"
14600,Pennridge,40.38916667,-75.29055556,"Perkasie, PA"
14601,Nixon Fork Mine Airport,62.23388889,-154.7347222,"Nixon Fork Mine, AK"
14603,China Lake Naws,35.68555556,-117.6919444,"China Lake, CA"
14604,Lowell Airport,41.23027778,-87.50777778,"Lowell, IN"
14605,Sterling Airport,42.42583333,-71.79277778,"Sterling, MA"
14606,Illinois Valley,42.10361111,-123.6825,"Cave Junction, OR"
14608,Lea County-Zip Franklin Memorial,32.95388889,-103.4088889,"Lovington, NM"
14609,Watts/Woodland,38.67388889,-121.8719444,"Woodland, CA"
14610,Harbor Springs Airport,45.42555556,-84.91333333,"Harbor Springs, MI"
14612,Lubbock Executive Airpark,33.48555556,-101.8127778,"Lubbock, TX"
14613,Wasco-Kern County,35.61972222,-119.3536111,"Wasco, CA"
14614,South Valley Regional,40.61944444,-111.9927778,"Salt Lake City, UT"
14615,Parowan Airport,37.85972222,-112.8158333,"Parowan, UT"
14616,Kit Carson County,39.2425,-102.2852778,"Burlington, CO"
14617,Comanche County-City,31.92027778,-98.59916667,"Comanche, TX"
14618,Hurlburt Field,30.42777778,-86.68916667,"Mary Esther, FL"
14623,Warroad International Memorial,48.94138889,-95.34833333,"Warroad, MN"
14627,Russian Mission Airport,61.775,-161.3194444,"Russian Mission, AK"
14628,Rosario Seaplane Base,48.63333333,-122.85,"Rosario, WA"
14629,Russell Municipal,38.87138889,-98.81166667,"Russell, KS"
14630,Ruston Regional,32.51472222,-92.58833333,"Ruston, LA"
14631,Raspberry Straits,58.03333333,-153,"Raspberry Strait, AK"
14633,Rochester International,43.90833333,-92.5,"Rochester, MN"
14635,Southwest Florida International,26.53611111,-81.75527778,"Fort Myers, FL"
14638,Marguerite Bay Airport,55.7,-131.6333333,"Marguerite Bay, AK"
14640,Raton Municipal/Crews Field,36.7425,-104.5016667,"Raton, NM"
14646,Sierra Blanca Regional,33.46083333,-105.5302778,"Ruidoso, NM"
14648,Rutland - Southern Vermont Regional,43.53,-72.94972222,"Rutland, VT"
14653,Richard Lloyd Jones Jr.,36.03972222,-95.98472222,"Tulsa, OK"
14655,Rowan Bay Airport,56.65,-134.2833333,"Rowan Bay, AK"
14656,Rocky Mount-Wilson Regional,35.85638889,-77.89194444,"Rocky Mount, NC"
14657,Rawlins Municipal/Harvey Field,41.80583333,-107.2002778,"Rawlins, WY"
14658,Rodman Bay Airport,57.46666667,-135.4,"Rodman Bay, AK"
14660,Weld County Municipal,40.42638889,-104.63,"Greeley, CO"
14669,Kalispell City,48.17861111,-114.3036111,"Kalispell, MT"
14670,Shively Field,41.44361111,-106.8275,"Saratoga, WY"
14672,Sacramento Executive,38.5125,-121.4933333,"Sacramento, CA"
14673,Safford Regional,32.85333333,-109.635,"Safford, AZ"
14674,Santa Fe Municipal,35.61722222,-106.0894444,"Santa Fe, NM"
14675,Sagwon Airport,69.36638889,-148.7044444,"Sagwon, AK"
14679,San Diego International,32.73361111,-117.1897222,"San Diego, CA"
14683,San Antonio International,29.53388889,-98.46916667,"San Antonio, TX"
14685,Savannah/Hilton Head International,32.1275,-81.20222222,"Savannah, GA"
14689,Santa Barbara Municipal,34.42611111,-119.8413889,"Santa Barbara, CA"
14691,San Bernardino International,34.09527778,-117.235,"San Bernardino, CA"
14695,Sheboygan County Memorial,43.76972222,-87.85166667,"Sheboygan, WI"
14696,South Bend International,41.70833333,-86.31722222,"South Bend, IN"
14697,Salina-Gunnison,39.02916667,-111.8383333,"Salina, UT"
14698,San Luis County Regional,35.23722222,-120.6425,"San Luis Obispo, CA"
14699,Steamboat Springs/Bob Adams Field,40.51611111,-106.8663889,"Steamboat Springs, CO"
14700,Tri-City,34.0675,-117.2747222,"San Bernardino, CA"
14704,Salisbury-Ocean City/Wicomico Regional,38.34055556,-75.51027778,"Salisbury, MD"
14706,Beaufort MCAS,32.48055556,-80.71916667,"Beaufort, SC"
14707,Fairfield County,34.31555556,-81.10888889,"Winnsboro, SC"
14708,Conway-Horry County,33.82861111,-79.12222222,"Conway, SC"
14709,Deadhorse Airport,70.19555556,-148.4658333,"Deadhorse, AK"
14711,University Park,40.84916667,-77.84861111,"State College, PA"
14712,Scottsdale,33.62277778,-111.9105556,"Phoenix, AZ"
14713,Schenectady County,42.8525,-73.92861111,"Schenectady, NY"
14715,Smith Cove Airport,55.45472222,-132.3519444,"Smith Cove, AK"
14716,Stockton Metropolitan,37.89416667,-121.2383333,"Stockton, CA"
14718,Scammon Bay Airport,61.84444444,-165.5736111,"Scammon Bay, AK"
14726,Onida Municipal,44.70055556,-100.1013889,"Onida, SD"
14730,Louisville International-Standiford Field,38.17416667,-85.73638889,"Louisville, KY"
14736,Brown Field Municipal,32.57222222,-116.9802778,"San Diego, CA"
14738,Sand Point,55.31361111,-160.5213889,"Sandpoint, AK"
14744,Sedona Airport,34.84861111,-111.7883333,"Sedona, AZ"
14745,Sidney/Richland Municipal,47.70694444,-104.1925,"Sidney, MT"
14747,Seattle/Tacoma International,47.45,-122.3116667,"Seattle, WA"
14749,Gillespie Field,32.82611111,-116.9725,"San Diego, CA"
14750,Sebring Regional,27.45638889,-81.3425,"Sebring, FL"
14751,Penn Valley,40.82111111,-76.86416667,"Selinsgrove, PA"
14753,Craig Field,32.34388889,-86.98777778,"Selma, AL"
14756,Freeman Municipal,38.92472222,-85.90833333,"Seymour, IN"
14757,Selfield,32.45,-86.95,"Selma, AL"
14761,Orlando Sanford International,28.77694444,-81.235,"Sanford, FL"
14764,Felts Field,47.68305556,-117.3227778,"Spokane, WA"
14769,Sanford Seacoast Regional,43.39388889,-70.70805556,"Sanford, ME"
14771,San Francisco International,37.61888889,-122.3755556,"San Francisco, CA"
14778,North Central State,41.92083333,-71.49138889,"Smithfield, RI"
14783,Springfield-Branson National,37.24555556,-93.38861111,"Springfield, MO"
14785,Springfield-Beckley Municipal,39.84027778,-83.84027778,"Springfield, OH"
14792,Sugar Land Regional,29.62222222,-95.65666667,"Sugar Land, TX"
14793,Stuttgart Municipal,34.59944444,-91.575,"Stuttgart, AR"
14794,St George Regional,37.03638889,-113.5102778,"St. George, UT"
14795,Saginaw,56.88333333,-134.15,"Saginaw Bay, AK"
14797,Skagway Airport,59.46,-135.3155556,"Skagway, AK"
14802,Shenandoah Valley Regional,38.26388889,-78.89638889,"Staunton, VA"
14804,Shungnak Airport,66.88805556,-157.1625,"Shungnak, AK"
14805,Shishmaref Airport,66.24944444,-166.0894444,"Shishmaref, AK"
14810,Sanderson Field,47.23361111,-123.1475,"Shelton, WA"
14812,Sheridan County,44.76916667,-106.9802778,"Sheridan, WY"
14814,Shreveport Regional,32.44666667,-93.82555556,"Shreveport, LA"
14816,Shageluk Airport,62.69222222,-159.5691667,"Shageluk, AK"
14819,Isla Grande,18.45888889,-66.10277778,"San Juan, PR"
14822,Sikeston Memorial Municipal,36.89888889,-89.56166667,"Sikeston, MO"
14828,Sitka Rocky Gutierrez,57.04694444,-135.3611111,"Sitka, AK"
14830,Siskiyou County,41.78138889,-122.4680556,"Montague, CA"
14831,Norman Y. Mineta San Jose International,37.36305556,-121.9286111,"San Jose, CA"
14833,St. John Airport,18.33333333,-64.75,"St. John, VI"
14837,St. Johns Industrial Air Park,34.51861111,-109.3788889,"St. Johns, AZ"
14842,San Angelo Regional/Mathis Field,31.35777778,-100.4963889,"San Angelo, TX"
14843,Luis Munoz Marin International,18.43944444,-66.00222222,"San Juan, PR"
14848,Fairchild AFB,47.615,-117.6558333,"Spokane, WA"
14853,Kelly Field,29.38416667,-98.58111111,"San Antonio, TX"
14855,Sitkinak CGS,56.53277778,-154.1138889,"Sitkinak, AK"
14856,Shaktoolik Airport,64.37111111,-161.2238889,"Shaktoolik, AK"
14863,Skwentna Airport,61.96611111,-151.1952778,"Skwentna, AK"
14865,Griffing Sandusky,41.43333333,-82.65222222,"Sandusky, OH"
14868,Storm Lake Municipal,42.59722222,-95.24055556,"Storm Lake, IA"
14869,Salt Lake City International,40.78833333,-111.9777778,"Salt Lake City, UT"
14871,McNary Field,44.90944444,-123.0025,"Salem, OR"
14874,Stellar Airpark,33.29888889,-111.9155556,"Chandler, AZ"
14875,Adirondack Regional,44.38527778,-74.20611111,"Saranac Lake/Lake Placid, NY"
14877,Salina Regional,38.79055556,-97.65222222,"Salina, KS"
14878,Salem/Leckrone,38.64277778,-88.96416667,"Salem, IL"
14880,Sleetmute Airport,61.70055556,-157.1658333,"Sleetmute, AK"
14881,Sulphur Springs Municipal,33.15972222,-95.62111111,"Sulphur Springs, TX"
14883,Harriet Alexander Field,38.53833333,-106.0486111,"Salida, CO"
14892,Lake Cumberland Regional,37.05361111,-84.61555556,"Somerset, KY"
14893,Sacramento International,38.69555556,-121.5908333,"Sacramento, CA"
14895,St. Michael Airport,63.49,-162.1102778,"St. Michael, AK"
14897,Lemhi County,45.12333333,-113.8813889,"Salmon, ID"
14898,Santa Monica Municipal,34.01583333,-118.4513889,"Santa Monica, CA"
14899,Somerset,40.62611111,-74.67,"Somerville, NJ"
14903,Sheep Mountain Airport,61.81138889,-147.5091667,"Sheep Mountain, AK"
14905,Santa Maria Public/Capt. G. Allan Hancock Field,34.9,-120.4580556,"Santa Maria, CA"
14908,John Wayne Airport-Orange County,33.67555556,-117.8683333,"Santa Ana, CA"
14915,Winston Field,32.69333333,-100.9505556,"Snyder, TX"
14916,Shawnee Regional,35.35722222,-96.94277778,"Shawnee, OK"
14919,St. Paul Island,57.16638889,-170.2225,"St. Paul, AK"
14922,Salinas Municipal,36.66277778,-121.6063889,"Salinas/Monterey, CA"
14927,Sidney Municipal/Lloyd W. Carr Field,41.09972222,-102.985,"Sidney, NE"
14934,Solomon State Field,64.56055556,-164.4422222,"Solomon, AK"
14938,Moore County,35.2375,-79.38916667,"Pinehurst/Southern Pines, NC"
14942,Seldovia Airport,59.44388889,-151.705,"Seldovia, AK"
14943,Show Low Regional,34.26555556,-110.0055556,"Show Low, AZ"
14944,Spartanburg Downtown Memorial,34.91583333,-81.95638889,"Spartanburg, SC"
14945,Charlotte Amalie Harbor Seaplane Base,18.33861111,-64.94083333,"Charlotte Amalie, VI"
14949,Black Hills Clyde Ice Field,44.48111111,-103.7861111,"Spearfish, SD"
14950,Albert Whitted,27.765,-82.62694444,"Tampa, FL"
14952,Abraham Lincoln Capital,39.84416667,-89.67805556,"Springfield, IL"
14955,Francisco C. Ada Saipan International,15.12027778,145.73,"Saipan, TT"
14958,Catalina Air-Sea Terminal Heliport,33.74916667,-118.2747222,"San Pedro, CA"
14960,Sheppard AFB/Wichita Falls Municipal,33.98888889,-98.49194444,"Wichita Falls, TX"
14962,Spencer Municipal,43.16555556,-95.20277778,"Spencer, IA"
14964,Springdale Municipal,36.17638889,-94.11916667,"Springdale, AR"
14965,Santa Ynez Airport,34.60694444,-120.0755556,"Santa Ynez, CA"
14966,Whiteside County-Jos H. Bittorf Field,41.74277778,-89.67638889,"Sterling/Rockfalls, IL"
14967,San Carlos Airport,37.51194444,-122.2494444,"San Carlos, CA"
14972,Sequim Valley,48.09777778,-123.1869444,"Sequim, WA"
14975,Searcy Municipal,35.21055556,-91.7375,"Searcy, AR"
14986,Sarasota/Bradenton International,27.39555556,-82.55444444,"Sarasota/Bradenton, FL"
14987,Stony River Airport,61.78972222,-156.5886111,"Stony River, AK"
14988,Rowan County,35.64583333,-80.52027778,"Salisbury, NC"
14992,Christiansted Harbor Seaplane Base,17.74916667,-64.70527778,"Christiansted, VI"
14993,Shaw AFB,33.97277778,-80.47055556,"Sumter, SC"
14996,McKinnon St Simons Island,31.15194444,-81.39111111,"Brunswick, GA"
14999,Sault Ste. Marie Metropolitan Area,46.48055556,-84.36805556,"Sault Ste. Marie, MI"
15003,Stuart Island Airpark,48.67277778,-123.1758333,"Stuart Island, WA"
15008,St. Cloud Regional,45.54666667,-94.06,"St. Cloud, MN"
15010,Stevens Point Municipal,44.54527778,-89.53027778,"Stevens Point, WI"
15011,George M. Bryan,33.43305556,-88.84861111,"Starkville, MS"
15012,St. George Island Airport,56.60083333,-169.5641667,"St. George Island, AK"
15014,Rosecrans Memorial,39.77194444,-94.90972222,"St. Joseph, MO"
15015,Sterling Municipal,40.61416667,-103.2641667,"Sterling, CO"
15016,Lambert-St. Louis International,38.74861111,-90.37,"St. Louis, MO"
15020,St. Paul Downtown Holman Field,44.93472222,-93.06027778,"Minneapolis/St. Paul, MN"
15021,St. Marys Municipal,41.4125,-78.5025,"St. Marys, PA"
15023,Charles M. Schulz - Sonoma County,38.50972222,-122.8127778,"Santa Rosa, CA"
15024,Cyril E King,18.33722222,-64.97333333,"Charlotte Amalie, VI"
15027,Henry E. Rohlsen,17.70138889,-64.80194444,"Christiansted, VI"
15030,Witham Field,27.18166667,-80.22138889,"Stuart, FL"
15033,Door County Cherryland,44.84361111,-87.42166667,"Sturgeon Bay, WI"
15040,Sumter Airport,33.995,-80.36138889,"Sumter, SC"
15041,Friedman Memorial,43.50388889,-114.2955556,"Sun Valley/Hailey/Ketchum, ID"
15042,Sunriver Airport,43.87638889,-121.4530556,"Sunriver, OR"
15043,Spirit of St. Louis,38.66222222,-90.65194444,"St. Louis, MO"
15045,Travis AFB,38.26444444,-121.9241667,"Fairfield, CA"
15047,Richard I Bong,46.68972222,-92.09472222,"Superior, WI"
15048,Sioux Gateway/Col. Bud Day Field,42.4025,-96.38444444,"Sioux City, IA"
15049,Savoonga Airport,63.68638889,-170.4930556,"Savoonga, AK"
15051,Grant County,32.63666667,-108.1563889,"Silver City/Hurley, NM"
15054,Statesville Regional,35.765,-80.95388889,"Statesville, NC"
15057,Hunter AAF,32.01,-81.14611111,"Savannah, GA"
15061,Stevens Village Airport,66.01694444,-149.0544444,"Stevens Village, AK"
15063,Sparrevohn LRRS,61.09722222,-155.5747222,"Sparrevohn, AK"
15069,Seward Airport,60.13,-149.4169444,"Seward, AK"
15070,Stewart International,41.50416667,-74.10472222,"Newburgh/Poughkeepsie, NY"
15074,Stillwater Regional,36.16138889,-97.08583333,"Stillwater, OK"
15078,Avenger Field,32.46722222,-100.4666667,"Sweetwater, TX"
15085,Sheldon Point Airport,62.52055556,-164.8477778,"Sheldon Point, AK"
15086,Soldotna Airport,60.47527778,-151.0397222,"Soldotna, AK"
15089,Sidney Municipal,42.3025,-75.41583333,"Sidney, NY"
15090,Eareckson AS,52.71222222,174.1136111,"Shemya, AK"
15091,Seal Bay Airport,58.38333333,-152.2333333,"Seal Bay, AK"
15093,Bomar Field-Shelbyville Municipal,35.55944444,-86.4425,"Shelbyville/Tullahoma, TN"
15094,Stanton Airport,44.47555556,-93.01638889,"Stanton, MN"
15096,Syracuse Hancock International,43.11111111,-76.10638889,"Syracuse, NY"
15108,Whiteman AFB,38.73027778,-93.54777778,"Knob Noster, MO"
15110,Santa Paula Airport,34.34694444,-119.0616667,"Santa Paula, CA"
15117,Las Animas County,37.25972222,-104.3391667,"Trinidad, CO"
15124,Ralph M Calhoun Memorial,65.17444444,-152.1080556,"Tanana, AK"
15132,Tau Airport,-14.22916667,-169.5111111,"Tau, TT"
15138,Waynesville-St. Robert Regional Forney Field,37.74166667,-92.14083333,"Fort Leonard Wood, MO"
15141,Statesboro-Bulloch County,32.48277778,-81.73694444,"Statesboro, GA"
15148,Tucumcari Municipal,35.18277778,-103.6030556,"Tucumcari, NM"
15153,Tuscaloosa Regional,33.22055556,-87.61138889,"Tuscaloosa, AL"
15154,McChord Field,47.13777778,-122.4763889,"Tacoma, WA"
15159,Truth Or Consequences Municipal,33.23527778,-107.27,"Truth Or Consequences, NM"
15160,Takotna Airport,62.99305556,-156.0297222,"Takotna, AK"
15163,Person County,36.28472222,-78.98472222,"Roxboro, NC"
15164,Tradewind,35.17,-101.8258333,"Amarillo, TX"
15165,Metcalf Field,41.65,-83.53333333,"Toledo, OH"
15167,Teterboro Airport,40.85,-74.06083333,"Teterboro, NJ"
15170,Tetlin Airport,63.12472222,-142.5186111,"Tetlin, AK"
15171,Tatitlek Airport,60.8725,-146.6911111,"Tatitlek, AK"
15177,Telluride Regional,37.95388889,-107.9088889,"Telluride, CO"
15185,Sharpe Field,32.49194444,-85.77555556,"Tuskegee, AL"
15195,Tullahoma Regional Airport/William Northern Field,35.38,-86.24638889,"Tullahoma, TN"
15200,Hot Springs County Thermopolis Municipal,43.65833333,-108.2130556,"Thermopolis, WY"
15203,York Airport,39.91694444,-76.87305556,"York, PA"
15211,Tinker AFB,35.41472222,-97.38666667,"Oklahoma City, OK"
15215,Tinian International,14.99916667,145.6194444,"Tinian, TT"
15220,Tacoma Narrows,47.26805556,-122.5780556,"Tacoma, WA"
15221,Space Coast Regional,28.51472222,-80.79916667,"Titusville, FL"
15228,Talkeetna Airport,62.32138889,-150.0927778,"Talkeetna, AK"
15231,Tenakee Airport,57.71666667,-135.2,"Tenakee, AK"
15232,Truckee Tahoe,39.32,-120.1394444,"Truckee, CA"
15235,Tokeen Airport,55.9375,-133.325,"Tokeen, AK"
15236,Tok Junction,63.32944444,-142.9536111,"Tok, AK"
15238,Taku Seaplane Base,58.49,-133.9416667,"Taku Lodge, AK"
15245,Teller Airport,65.24027778,-166.3394444,"Teller, AK"
15248,Telida Airport,63.37888889,-153.2841667,"Telida, AK"
15249,Tallahassee International,30.39666667,-84.35083333,"Tallahassee, FL"
15250,Tatalina LRRS,62.895,-155.9780556,"Tatalina, AK"
15255,Mefford Field,36.15666667,-119.3266667,"Tulare, CA"
15257,Tuluksak Airport,61.08777778,-160.9233333,"Tuluksak, AK"
15259,Henry Tift Myers,31.42944444,-83.48916667,"Tifton, GA"
15260,Miami Executive,25.6475,-80.43333333,"Miami, FL"
15270,Lebanon Municipal,36.19027778,-86.31555556,"Lebanon, TN"
15271,Upper Cumberland Regional,36.05694444,-85.53,"Sparta, TN"
15272,Ellington,35.50694444,-86.80388889,"Lewisburg, TN"
15273,Abernathy Field,35.15416667,-87.05694444,"Pulaski, TN"
15275,Dyersburg Regional,35.99805556,-89.40666667,"Dyersburg, TN"
15276,Winchester Municipal,35.1775,-86.06611111,"Winchester, TN"
15278,Tin City LRRS,65.56416667,-167.9225,"Tin City, AK"
15282,Tununak Airport,60.56944444,-165.2463889,"Tununak, AK"
15284,Twentynine Palms Airport,34.13166667,-115.9458333,"Twentynine Palms, CA"
15286,Dade-Collier Training and Transition,25.86194444,-80.89694444,"Miami, FL"
15287,Newton Municipal Earl Johnson Field,41.67444444,-93.02166667,"Newton, IA"
15289,Zamperini Field,33.80333333,-118.3397222,"Torrance, CA"
15293,Togiak Airport,59.05361111,-160.3966667,"Togiak, AK"
15295,Toledo Express,41.58694444,-83.80777778,"Toledo, OH"
15297,Philip Billard Municipal,39.06861111,-95.6225,"Topeka, KS"
15299,Torrington Municipal,42.06444444,-104.1527778,"Torrington, WY"
15304,Tampa International,27.97555556,-82.53333333,"Tampa, FL"
15307,Peter O'Knight,27.91555556,-82.44944444,"Tampa, FL"
15308,Tonopah Airport,38.06027778,-117.0869444,"Tonopah, NV"
15310,Draughon-Miller Central Texas Regional,31.15194444,-97.41611111,"Temple, TX"
15322,Trona Airport,35.81277778,-117.3269444,"Trona, CA"
15323,Tri-Cities Regional TN/VA,36.47527778,-82.4075,"Bristol/Johnson City/Kingsport, TN"
15325,Jacqueline Cochran Regional,33.62666667,-116.1597222,"Thermal, CA"
15339,Tanacross Airport,63.37416667,-143.3288889,"Tanacross, AK"
15342,Taos Regional,36.45805556,-105.6725,"Taos, NM"
15344,Tehachapi Municipal,35.135,-118.4391667,"Tehachapi, CA"
15346,East 34th Street Heliport,40.7425,-73.97222222,"New York, NY"
15351,Portland Troutdale,45.54944444,-122.4013889,"Troutdale, OR"
15356,Trenton Mercer,40.27666667,-74.81333333,"Trenton, NJ"
15367,Arnold AFB,35.3925,-86.08583333,"Tullahoma, TN"
15370,Tulsa International,36.19833333,-95.88805556,"Tulsa, OK"
15374,Tupelo Regional,34.26888889,-88.77,"Tupelo, MS"
15376,Tucson International,32.11611111,-110.9411111,"Tucson, AZ"
15380,Cherry Capital,44.74166667,-85.58166667,"Traverse City, MI"
15381,Thief River Falls Regional,48.06555556,-96.185,"Thief River Falls, MN"
15382,Thomasville Regional,30.90194444,-83.88111111,"Thomasville, GA"
15383,Lake Tahoe Airport,38.89388889,-119.9952778,"Lake Tahoe, CA"
15385,Twin Hills Airport,59.07444444,-160.275,"Twin Hills, AK"
15387,Jefferson County International,48.05388889,-122.8105556,"Port Townsend, WA"
15388,Taylor Airport,65.67916667,-164.7988889,"Taylor, AK"
15389,Joslin Field - Magic Valley Regional,42.48194444,-114.4877778,"Twin Falls, ID"
15390,Two Harbors Airport,33.425,-118.5083333,"Two Harbors, CA"
15393,Mesquite Metro,32.74694444,-96.53055556,"Mesquite, TX"
15394,Denver City Airport,32.97472222,-102.845,"Denver City, TX"
15395,Port Isabel - Cameron County,26.16611111,-97.34583333,"Port Isabel, TX"
15396,Bruce Field,31.67444444,-99.97694444,"Ballinger, TX"
15397,Cleburne Regional,32.35361111,-97.43388889,"Cleburne, TX"
15398,Horseshoe Bay Resort,30.52694444,-98.35888889,"Horseshoe Bay, TX"
15399,Post Garza County Municipal,33.20333333,-101.3383333,"Post, TX"
15401,Texarkana Regional-Webb Field,33.45361111,-93.99111111,"Texarkana, AR"
15406,Tyonek Airport,61.07666667,-151.1380556,"Tyonek, AK"
15411,Tyler Pounds Regional,32.35388889,-95.40277778,"Tyler, TX"
15412,McGhee Tyson,35.80944444,-83.99527778,"Knoxville, TN"
15413,Taylor Airport,34.45277778,-110.115,"Taylor, AZ"
15422,Andersen AFB,13.58388889,144.93,"Guam, TT"
15427,Chatham Municipal,41.68833333,-69.98972222,"Chatham, MA"
15430,Columbus-Lowndes County,33.46527778,-88.38083333,"Columbus, MS"
15433,Everett-Stewart Regional,36.37972222,-88.98583333,"Union City, TN"
15434,Bermuda Dunes Airport,33.74833333,-116.2747222,"Bermuda Dunes, CA"
15435,Darlington County,34.44944444,-79.89,"Darlington, SC"
15440,Waukesha County,43.04111111,-88.23694444,"Waukesha, WI"
15444,Ugashik Bay,57.42527778,-157.74,"Pilot Point, AK"
15446,Uganik Airport,57.75,-153.3166667,"Uganik, AK"
15447,Waukegan Regional,42.42222222,-87.86777778,"Waukegan, IL"
15448,Ugashik Airport,57.52333333,-157.3961111,"Ugashik, AK"
